municipio,tipo de crimen,año,trimestre,num_trimestre,valor,tipo_dato,modelo,nivel_confianza
Alcobendas,Otros ciberdelitos,2024,Q4,4,30.0,Real,Dato observado,Real
Alcobendas,Otros ciberdelitos,2025,Q1,1,46.0,Real,Dato observado,Real
Alcobendas,Otros ciberdelitos,2025,Q2,2,22.0,Real,Dato observado,Real
Alcobendas,Otros ciberdelitos,2025,Q3,3,25.0,Real,Dato observado,Real
Alcobendas,Otros ciberdelitos,2025,Q4,4,23.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2023,Q1,1,557.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2023,Q2,2,570.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2023,Q3,3,515.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2023,Q4,4,613.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2024,Q1,1,593.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2024,Q2,2,597.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2024,Q3,3,637.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2024,Q4,4,595.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2025,Q1,1,588.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2025,Q2,2,680.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2025,Q3,3,649.0,Real,Dato observado,Real
Alcobendas,Resto de criminalidad convencional,2025,Q4,4,708.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2023,Q1,1,8.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2023,Q2,2,10.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2023,Q3,3,10.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2023,Q4,4,12.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2024,Q1,1,8.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2024,Q2,2,13.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2024,Q3,3,12.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2024,Q4,4,6.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2025,Q1,1,10.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2025,Q2,2,7.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2025,Q3,3,11.0,Real,Dato observado,Real
Alcobendas,Resto de delitos contra la libertad sexual,2025,Q4,4,11.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2023,Q1,1,39.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2023,Q2,2,35.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2023,Q3,3,35.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2023,Q4,4,27.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2024,Q1,1,40.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2024,Q2,2,19.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2024,Q3,3,24.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2024,Q4,4,28.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2025,Q1,1,31.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2025,Q2,2,17.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2025,Q3,3,27.0,Real,Dato observado,Real
Alcobendas,Robos con fuerza en domicilios,2025,Q4,4,13.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q1,1,57.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q2,2,61.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q3,3,56.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q4,4,35.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q1,1,66.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q2,2,33.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q3,3,30.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q4,4,40.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q1,1,50.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q2,2,38.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q3,3,45.0,Real,Dato observado,Real
Alcobendas,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q4,4,27.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2023,Q1,1,15.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2023,Q2,2,23.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2023,Q3,3,23.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2023,Q4,4,20.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2024,Q1,1,19.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2024,Q2,2,16.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2024,Q3,3,19.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2024,Q4,4,24.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2025,Q1,1,17.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2025,Q2,2,18.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2025,Q3,3,26.0,Real,Dato observado,Real
Alcobendas,Robos con violencia e intimidación,2025,Q4,4,16.0,Real,Dato observado,Real
Alcobendas,Secuestro,2023,Q1,1,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2023,Q2,2,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2023,Q3,3,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2023,Q4,4,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2024,Q1,1,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2024,Q2,2,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2024,Q3,3,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2024,Q4,4,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2025,Q1,1,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2025,Q2,2,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2025,Q3,3,0.0,Real,Dato observado,Real
Alcobendas,Secuestro,2025,Q4,4,0.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2023,Q1,1,35.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2023,Q2,2,43.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2023,Q3,3,42.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2023,Q4,4,37.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2024,Q1,1,61.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2024,Q2,2,39.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2024,Q3,3,34.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2024,Q4,4,49.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2025,Q1,1,53.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2025,Q2,2,38.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2025,Q3,3,39.0,Real,Dato observado,Real
Alcobendas,Sustracciones de vehículos,2025,Q4,4,43.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2023,Q1,1,10.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2023,Q2,2,11.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2023,Q3,3,19.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2023,Q4,4,20.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2024,Q1,1,10.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2024,Q2,2,11.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2024,Q3,3,12.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2024,Q4,4,11.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2025,Q1,1,13.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2025,Q2,2,17.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2025,Q3,3,11.0,Real,Dato observado,Real
Alcobendas,Tráfico de drogas,2025,Q4,4,8.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2023,Q1,1,1.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2023,Q2,2,0.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2023,Q3,3,0.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2023,Q4,4,3.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2024,Q1,1,2.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2024,Q2,2,1.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2024,Q3,3,4.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2024,Q4,4,2.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2025,Q1,1,2.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2025,Q2,2,2.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2025,Q3,3,2.0,Real,Dato observado,Real
Alcorcón,Agresión sexual con penetración,2025,Q4,4,3.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2023,Q1,1,4.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2023,Q2,2,7.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2023,Q3,3,7.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2023,Q4,4,15.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2024,Q1,1,10.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2024,Q2,2,5.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2024,Q3,3,11.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2024,Q4,4,7.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2025,Q1,1,9.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2025,Q2,2,6.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2025,Q3,3,13.0,Real,Dato observado,Real
Alcorcón,Delitos contra la libertad sexual,2025,Q4,4,16.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q1,1,12.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q2,2,8.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q3,3,6.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q4,4,20.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q1,1,9.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q2,2,14.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q3,3,16.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q4,4,8.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q1,1,12.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q2,2,26.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q3,3,16.0,Real,Dato observado,Real
Alcorcón,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q4,4,16.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2023,Q1,1,343.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2023,Q2,2,321.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2023,Q3,3,388.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2023,Q4,4,402.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2024,Q1,1,304.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2024,Q2,2,231.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2024,Q3,3,149.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2024,Q4,4,181.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2025,Q1,1,216.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2025,Q2,2,212.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2025,Q3,3,226.0,Real,Dato observado,Real
Alcorcón,Estafas informáticas,2025,Q4,4,231.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2023,Q1,1,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2023,Q2,2,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2023,Q3,3,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2023,Q4,4,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2024,Q1,1,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2024,Q2,2,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2024,Q3,3,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2024,Q4,4,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2025,Q1,1,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2025,Q2,2,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2025,Q3,3,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos consumados,2025,Q4,4,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2023,Q1,1,1.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2023,Q2,2,1.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2023,Q3,3,1.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2023,Q4,4,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2024,Q1,1,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2024,Q2,2,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2024,Q3,3,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2024,Q4,4,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2025,Q1,1,1.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2025,Q2,2,0.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2025,Q3,3,1.0,Real,Dato observado,Real
Alcorcón,Homicidios dolosos y asesinatos en grado tentativa,2025,Q4,4,0.0,Real,Dato observado,Real
Alcorcón,Hurtos,2023,Q1,1,691.0,Real,Dato observado,Real
Alcorcón,Hurtos,2023,Q2,2,659.0,Real,Dato observado,Real
Alcorcón,Hurtos,2023,Q3,3,524.0,Real,Dato observado,Real
Alcorcón,Hurtos,2023,Q4,4,638.0,Real,Dato observado,Real
Alcorcón,Hurtos,2024,Q1,1,655.0,Real,Dato observado,Real
Alcorcón,Hurtos,2024,Q2,2,607.0,Real,Dato observado,Real
Alcorcón,Hurtos,2024,Q3,3,542.0,Real,Dato observado,Real
Alcorcón,Hurtos,2024,Q4,4,625.0,Real,Dato observado,Real
Alcorcón,Hurtos,2025,Q1,1,672.0,Real,Dato observado,Real
Alcorcón,Hurtos,2025,Q2,2,583.0,Real,Dato observado,Real
Alcorcón,Hurtos,2025,Q3,3,589.0,Real,Dato observado,Real
Alcorcón,Hurtos,2025,Q4,4,722.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2023,Q1,1,43.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2023,Q2,2,49.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2023,Q3,3,43.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2023,Q4,4,50.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2024,Q1,1,49.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2024,Q2,2,42.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2024,Q3,3,31.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2024,Q4,4,71.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2025,Q1,1,72.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2025,Q2,2,82.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2025,Q3,3,39.0,Real,Dato observado,Real
Alcorcón,Otros ciberdelitos,2025,Q4,4,49.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2023,Q1,1,739.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2023,Q2,2,644.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2023,Q3,3,687.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2023,Q4,4,701.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2024,Q1,1,729.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2024,Q2,2,674.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2024,Q3,3,677.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2024,Q4,4,810.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2025,Q1,1,622.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2025,Q2,2,727.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2025,Q3,3,714.0,Real,Dato observado,Real
Alcorcón,Resto de criminalidad convencional,2025,Q4,4,746.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2023,Q1,1,3.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2023,Q2,2,7.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2023,Q3,3,7.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2023,Q4,4,12.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2024,Q1,1,8.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2024,Q2,2,4.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2024,Q3,3,7.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2024,Q4,4,5.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2025,Q1,1,7.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2025,Q2,2,4.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2025,Q3,3,11.0,Real,Dato observado,Real
Alcorcón,Resto de delitos contra la libertad sexual,2025,Q4,4,13.0,Real,Dato observado,Real
Alcorcón,Robos con fuerza en domicilios,2023,Q1,1,33.0,Real,Dato observado,Real
Alcorcón,Robos con fuerza en domicilios,2023,Q2,2,20.0,Real,Dato observado,Real
Alcorcón,Robos con fuerza en domicilios,2023,Q3,3,31.0,Real,Dato observado,Real
Alcorcón,Robos con fuerza en domicilios,2023,Q4,4,31.0,Real,Dato observado,Real
Alcorcón,Robos con fuerza en domicilios,2024,Q1,1,30.0,Real,Dato observado,Real
Alcorcón,Robos con fuerza en domicilios,2024,Q2,2,31.0,Real,Dato observado,Real
Alcorcón,Robos con fuerza en domicilios,2024,Q3,3,44.0,Real,Dato observado,Real
