Código municipio,Municipio,Año,Población,Edad media,Población 0-19,% población 0-19,Población 20+,% población 20+,Población 65+,% población 65+,Extranjeros,% extranjeros,Hogares (ref. 2021),Renta neta media por persona (€),Renta neta media por hogar (€),Paro registrado por 100 habitantes,Afiliados Seguridad Social,Empresas / unidades productivas,Precio compra oficial €/m²,Alquiler oficial mensual (€),Viviendas totales (ref. 2021),Viviendas vacías (ref. 2021),% viviendas vacías,Bares,Discotecas,Unidades ocio-hostelería (proxy oficial),% unidades ocio-hostelería,Hospitales,Centros de salud,Centros sanitarios totales,Comisarías,Parques / estaciones de bomberos,Centros educativos,Centros educativos públicos,Centros educativos privados,Estaciones Metro,Estaciones Cercanías,Estaciones Metro Ligero,Nodos ferroviarios (proxy),Paradas de autobús,Marquesinas,Total líneas,Líneas interurbanas,Zonas verdes oficiales (ha),Superficie urbana sin edificar - proxy verde (ha),% superficie urbana sin edificar,Unidades urbanas de uso comercial,% unidades urbanas de uso comercial,Iluminación / radiancia nocturna,Puntos luz por 1000hab,Superficie parcelas urbanas total (ha),Superficie urbana edificada (ha),Superficie urbana sin edificar (ha),% unidades de suelo vacante,% unidades residenciales,% unidades industriales,% unidades de oficinas,Delitos_totales,Delitos_día,Delitos_noche,Indice_criminal_ponderado,Indice_día_ponderado,Indice_noche_ponderado,Delitos_totales_por_10000_hab,Indice_criminal_ponderado_por_10000_hab,Delitos_día_por_10000_hab,Delitos_noche_por_10000_hab,Afiliados Seguridad Social_por_100_hab,Empresas / unidades productivas_por_1000_hab,Bares_por_1000_hab,Discotecas_por_10000_hab,Hospitales_por_100000_hab,Centros de salud_por_10000_hab,Comisarías_por_100000_hab,Parques / estaciones de bomberos_por_100000_hab,Centros educativos_por_10000_hab,Estaciones Metro_por_100000_hab,Estaciones Cercanías_por_100000_hab,Estaciones Metro Ligero_por_100000_hab,Nodos ferroviarios (proxy)_por_100000_hab,Paradas de autobús_por_10000_hab,Marquesinas_por_10000_hab,Unidades urbanas de uso comercial_por_1000_hab,Zonas_verdes_m2_por_hab,Bares_por_ha_urbana,Discotecas_por_ha_urbana,Comisarías_por_ha_urbana,Parques / estaciones de bomberos_por_ha_urbana,Paradas de autobús_por_ha_urbana,Marquesinas_por_ha_urbana,Unidades urbanas de uso comercial_por_ha_urbana,Es_Madrid,Delitos_totales_por_10000_hab_robust_score,Indice_criminal_ponderado_por_10000_hab_robust_score,Indice_Criminal,Indice_Ocio,Indice_Movilidad,Indice_Urbano,Indice_Servicios,Indice_Socioeconomico,Indice_Criminal_Nivel,Indice_Socioeconomico_Nivel,Indice_Ocio_Nivel,Indice_Movilidad_Nivel,Indice_Urbano_Nivel,Indice_Servicios_Nivel,Percentil_criminal_anual,Ranking_criminal_anual
1230,Rivas-Vaciamadrid,2024,101637,38.63,25256,0.2484921829648652,76381,0.7515078170351348,10986,0.1080905575725376,9497,0.0934403809636254,31289,19824,64703,3.92,42854,9292,2610.6,985,35980,4758,0.1322401334074486,189,8,12,0.0002,1,2,3,1,0,56,34,22,3,0,0,3,209,119,25,23,182.9,562,0.368766404199475,1312,0.0252,11225,110.44,1524,962,562,0.0142,0.6803,0.0208,0.0197,5504.0,3778.0,1726.0,15769.0,9641.0,6128.0,541.5350708895382,1551.50191367317,371.7150250400936,169.8200458494446,42.1637789387723,91.4233989590405,1.859559018861242,0.787114928618515,0.9838936607731436,0.1967787321546287,0.9838936607731436,0.0,5.509804500329604,2.951680982319431,0.0,0.0,2.951680982319431,20.5633775101587,11.70833456320041,12.90868482934364,17.9954150555408,0.1964656964656965,0.0083160083160083,0.001039501039501,0.0,0.2172557172557173,0.1237006237006237,1.363825363825364,0,0.5874019841182981,0.4760871372776138,73.21,10.36,60.72,45.5,30.45,37.84,Alto,Bajo,Muy bajo,Alto,Medio,Bajo,72.22,11
1230,Rivas-Vaciamadrid,2025,103243,39.11,25176,0.2438518834206677,78067,0.7561481165793322,12058,0.1167924217622502,9962,0.0964908032505835,31289,19824,64703,3.66,44231,9318,3064.8,1075,35980,4758,0.1322401334074486,189,8,265,0.0051,1,2,3,1,0,56,34,22,3,0,0,3,209,119,25,23,185.8,559,0.3667979002624672,1328,0.0253,11377,110.2,1524,965,559,0.0128,0.6768000000000001,0.0207,0.0196,6390.0,4492.0,1899.0,17731.0,11204.0,6534.0,618.9281597783869,1717.404569801342,435.0900303168253,183.9349883285065,42.84164543843166,90.2530922193272,1.830632585260018,0.7748709355597958,0.9685886694497448,0.193717733889949,0.9685886694497448,0.0,5.424096548918571,2.905766008349234,0.0,0.0,2.905766008349234,20.24350319149967,11.52620516645196,12.86285753029261,17.99637747837626,0.1958549222797928,0.0082901554404145,0.0010362694300518,0.0,0.216580310880829,0.1233160621761658,1.376165803108808,0,1.352381310765742,0.982245296659806,86.61,39.64,60.18,43.47,29.19,36.76,Muy alto,Bajo,Bajo,Alto,Medio,Bajo,94.59,3
1277,Las Rozas de Madrid,2023,98621,40.71,23947,0.2428184666551749,74674,0.7571815333448252,15009,0.1521886819237282,9337,0.0946755761957392,31307,27231,80378,2.66,42167,14750,3230.6,1065,35406,1050,0.029655990510083,295,9,152,0.0024,0,2,2,1,1,57,24,33,0,3,0,3,250,126,45,39,177.5,687,0.2813267813267813,1893,0.0302,10938,110.91,2442,1755,687,0.0166,0.5660000000000001,0.0078,0.0272,4965.0,3553.0,1412.0,13854.0,8788.0,5066.0,503.4424716845297,1404.771803165655,360.2680970584358,143.1743746260938,42.75661370296387,149.562466411819,2.99124932823638,0.9125845408178784,0.0,0.2027965646261952,1.013982823130976,1.013982823130976,5.779702091846564,0.0,3.041948469392929,0.0,3.041948469392929,25.3495705782744,12.7761835714503,19.19469484186938,17.99819511057483,0.1680911680911681,0.0051282051282051,0.0005698005698005,0.0005698005698005,0.1424501424501425,0.0717948717948717,1.078632478632479,0,0.2108819187162166,0.0284231613431247,49.85,73.27,77.84,35.06,39.1,34.86,Medio,Bajo,Alto,Alto,Bajo,Bajo,44.12,20
1277,Las Rozas de Madrid,2024,99193,41.09,23532,0.2372344822719345,75661,0.7627655177280654,15584,0.1571078604337,9483,0.0956015041383968,31307,27231,80378,2.66,43563,14917,3517.3,1155,35406,1050,0.029655990510083,299,9,151,0.0024,0,2,2,1,1,57,24,33,0,3,0,3,250,126,45,39,178.5,685,0.2800490596892886,1876,0.0299,10993,110.82,2446,1761,685,0.0167,0.5684,0.0078,0.0265,4805.0,3402.0,1403.0,13341.0,8427.0,4914.0,484.4091820995433,1344.95377698023,342.9677497404051,141.4414323591382,43.91741352716421,150.3835956166262,3.014325607653766,0.9073220892603308,0.0,0.2016271309467402,1.008135654733701,1.008135654733701,5.746373231982095,0.0,3.024406964201103,0.0,3.024406964201103,25.20339136834253,12.70250924964463,18.91262488280423,17.99522143699656,0.1697898921067575,0.0051107325383304,0.0005678591709256,0.0005678591709256,0.1419647927314026,0.0715502555366269,1.065303804656445,0,0.0227504814050671,-0.1540777264576016,41.74,72.97,77.12,33.86,38.2,38.83,Medio,Bajo,Alto,Alto,Bajo,Bajo,41.67,22
1277,Las Rozas de Madrid,2025,99579,41.49,22997,0.2309422669438335,76582,0.7690577330561664,16275,0.1634380742927726,9273,0.0931220438044165,31307,27231,80378,2.57,44351,14809,3993.8,1207,35406,1050,0.029655990510083,299,9,151,0.0024,0,2,2,1,1,57,24,33,0,3,0,3,250,126,45,39,179.2,676,0.276935682097501,1878,0.0299,11029,110.76,2441,1765,676,0.0163,0.5692,0.0078,0.0265,4720.0,3431.0,1290.0,12810.0,8359.0,4458.0,473.9955211440163,1286.415810562468,344.5505578485424,129.5453860753773,44.53850711495396,148.7160947589351,3.002641119111459,0.9038050191305396,0.0,0.2008455598067866,1.004227799033933,1.004227799033933,5.724098454493417,0.0,3.012683397101799,0.0,3.012683397101799,25.10569497584832,12.65327026782755,18.85939806585726,17.99576215868808,0.1694050991501417,0.005099150141643,0.0005665722379603,0.0005665722379603,0.141643059490085,0.0713881019830028,1.064022662889518,0,-0.0801816467741669,-0.332673235580134,29.91,71.77,76.4,33.71,37.3,38.92,Bajo,Bajo,Alto,Alto,Bajo,Bajo,35.14,25
1300,San Fernando de Henares,2023,38986,43.27,7100,0.1821166572615811,31886,0.8178833427384189,6722,0.1724208690299082,5431,0.139306417688401,14369,16686,47531,5.3,19488,3988,2150.0,691,15621,734,0.0469880289354074,88,4,21,0.0009,0,2,2,0,0,21,19,2,3,0,0,3,94,28,22,20,70.2,289,0.3714652956298201,1006,0.0416,4931,126.48,778,489,289,0.0181,0.6297,0.0397,0.0282,1851.0,1256.0,596.0,5163.0,3198.0,1971.0,474.7858205509671,1324.321551326117,322.1669317190787,152.8753911660596,49.98717488329144,102.2931308674909,2.25722054070692,1.026009336684964,0.0,0.5130046683424819,0.0,0.0,5.386549017596059,7.695070025137229,0.0,0.0,7.695070025137229,24.11121941209665,7.182065356794747,25.80413481762684,18.00646385882111,0.179959100204499,0.0081799591002045,0.0,0.0,0.1922290388548057,0.0572597137014314,2.057259713701431,0,-0.0723700615685768,-0.2170252982733052,41.75,54.8,57.48,72.97,35.04,74.23,Medio,Alto,Medio,Medio,Alto,Bajo,29.41,25
1300,San Fernando de Henares,2024,38969,43.74,6933,0.1779106469244784,32036,0.8220893530755216,7112,0.1825040416741512,5572,0.1429854499730555,14369,16686,47531,4.91,19707,4054,2251.8,765,15621,734,0.0469880289354074,89,4,21,0.0009,0,2,2,0,0,21,19,2,3,0,0,3,94,28,22,20,70.1,281,0.3611825192802057,1000,0.0414,4929,126.49,778,497,281,0.0211,0.6294,0.0397,0.0283,1774.0,1189.0,585.0,5059.0,3070.0,1989.0,455.2336472580769,1298.211398804178,305.1143216402781,150.1193256177988,50.57096666581129,104.0314095819754,2.283866663245143,1.026456927301188,0.0,0.513228463650594,0.0,0.0,5.388898868331237,7.698426954758911,0.0,0.0,7.698426954758911,24.12173779157792,7.185198491108317,25.6614231825297,17.98865765095332,0.1790744466800805,0.0080482897384305,0.0,0.0,0.1891348088531187,0.056338028169014,2.012072434607646,0,-0.2656303200080657,-0.2966856668902063,33.96,56.0,58.02,72.3,35.4,71.98,Bajo,Alto,Medio,Medio,Alto,Bajo,33.33,25
1300,San Fernando de Henares,2025,39033,44.2,6744,0.1727768811006072,32289,0.8272231188993928,7494,0.1919913918991623,5798,0.1485409781466964,14369,16686,47531,4.63,19722,4077,2586.8,845,15621,734,0.0469880289354074,89,4,22,0.0009,0,2,2,0,0,21,19,2,3,0,0,3,94,28,22,20,70.3,278,0.3573264781491002,996,0.0412,4936,126.46,778,500,278,0.0213,0.6297,0.0396,0.0284,1769.0,1176.0,593.0,5092.0,3070.0,2022.0,453.2062613685856,1304.537186483232,301.2835293213435,151.9227320472421,50.5264775958804,104.4500807009454,2.280121948095202,1.02477390925627,0.0,0.5123869546281352,0.0,0.0,5.38006302359542,7.685804319422027,0.0,0.0,7.685804319422027,24.08218686752235,7.173417364793893,25.51687034048113,18.01040145517895,0.178,0.008,0.0,0.0,0.188,0.056,1.992,0,-0.2856696841795234,-0.2773861021755872,35.2,54.8,56.76,71.32,34.5,70.27,Bajo,Alto,Medio,Medio,Alto,Bajo,40.54,23
1343,San Sebastián de los Reyes,2023,92417,41.13,20499,0.2218098401809191,71918,0.7781901598190809,14364,0.155425949771146,10946,0.1184414122942749,32904,23920,72642,3.78,42395,10075,2875.6,888,36032,1094,0.0303619005328596,283,10,151,0.0024,1,4,5,0,0,63,33,30,3,0,0,3,167,87,34,27,166.4,425,0.310672514619883,2067,0.0325,10345,111.94,1368,943,425,0.0132,0.55,0.0124,0.05,4588.0,3128.0,1461.0,12823.0,7929.0,4901.0,496.4454591687677,1387.515283984548,338.4658666695521,158.0877976995574,45.87359468496056,109.0167393444929,3.062207169676575,1.082052003419284,1.082052003419284,0.4328208013677137,0.0,0.0,6.816927621541492,3.246156010257853,0.0,0.0,3.246156010257853,18.07026845710205,9.413852429747774,22.36601491067661,18.00534533689689,0.3001060445387063,0.0106044538706256,0.0,0.0,0.1770943796394486,0.0922587486744432,2.191940615058324,0,0.1417210931218453,-0.0242253506813246,53.89,79.88,60.36,43.84,45.14,47.21,Medio,Medio,Alto,Alto,Medio,Medio,35.29,23
1343,San Sebastián de los Reyes,2024,94942,41.38,20643,0.2174274820416675,74299,0.7825725179583325,15045,0.1584651682079586,12339,0.1299635566977734,32904,23920,72642,3.6,43459,10139,3025.5,990,36032,1094,0.0303619005328596,287,10,153,0.0024,1,4,5,0,0,63,33,30,3,0,0,3,167,87,34,27,170.9,421,0.3077485380116959,2061,0.0321,10587,111.51,1368,947,421,0.0134,0.5468,0.0122,0.0522,4475.0,3096.0,1379.0,12248.0,7670.0,4578.0,471.3403972951907,1290.050767837206,326.0938257041141,145.2465715910767,45.7742621811211,106.791514819574,3.022898190474184,1.053274630827242,1.053274630827242,0.4213098523308967,0.0,0.0,6.635630174211625,3.159823892481726,0.0,0.0,3.159823892481726,17.58968633481494,9.163489288197004,21.70799014134946,18.00046344083756,0.3030623020063358,0.010559662090813,0.0,0.0,0.1763463569165787,0.0918690601900739,2.176346356916579,0,-0.1064257841151284,-0.3215832185391,35.51,78.98,58.38,42.34,43.33,45.04,Bajo,Medio,Alto,Medio,Medio,Medio,30.56,26
1343,San Sebastián de los Reyes,2025,97330,41.68,20667,0.212339463680263,76663,0.787660536319737,15720,0.1615123805609781,13632,0.1400595910818864,32904,23920,72642,3.47,44780,10206,3500.8,1095,36032,1094,0.0303619005328596,287,10,153,0.0023,1,4,5,0,0,63,33,30,3,0,0,3,167,87,34,27,175.2,410,0.2997076023391813,2074,0.0313,10815,111.12,1368,958,410,0.0123,0.5336,0.0117,0.0649,4852.0,3296.0,1556.0,13289.0,8237.0,5052.0,498.5102229528408,1365.354977910202,338.6417343059694,159.8684886468715,46.0084249460598,104.8597554710778,2.948731120928799,1.027432446316655,1.027432446316655,0.4109729785266619,0.0,0.0,6.472824411794925,3.082297338949964,0.0,0.0,3.082297338949964,17.15812185348813,8.938662282954896,21.30894893660742,18.00061645946779,0.2995824634655532,0.0104384133611691,0.0,0.0,0.174321503131524,0.0908141962421711,2.164926931106472,0,0.1621299129777728,-0.091834995973992,55.14,76.28,57.12,40.84,41.53,44.59,Medio,Medio,Alto,Medio,Medio,Medio,56.76,17
1322,San Martín de la Vega,2023,20269,39.02,4928,0.2431299028072426,15341,0.7568700971927574,2251,0.1110562928610193,3913,0.1930534313483645,6618,11149,35477,6.29,8157,1840,1400.0,632,7629,1099,0.1440555774020186,47,3,11,0.001,0,1,1,1,1,15,11,4,0,0,0,0,47,20,9,7,36.5,432,0.4925883694412771,441,0.0414,2813,138.78,877,445,432,0.0503,0.6747,0.0467,0.0132,,,,,,,,,,,40.24372193990823,90.77902215205484,2.31881197888401,1.480092752479155,0.0,0.4933642508263851,4.933642508263851,4.933642508263851,7.400463762395776,0.0,0.0,0.0,0.0,23.1881197888401,9.867285016527704,21.75736346144358,18.00779515516306,0.1056179775280899,0.0067415730337078,0.0022471910112359,0.0022471910112359,0.1056179775280899,0.0449438202247191,0.991011235955056,0,,,,70.12,30.09,75.15,78.92,71.35,,Alto,Alto,Bajo,Alto,Alto,,
1322,San Martín de la Vega,2024,20664,39.47,4894,0.2368370112272551,15770,0.7631629887727449,2422,0.1172086720867209,4037,0.1953639179248935,6618,11149,35477,5.74,8435,1838,1477.0,695,7629,1099,0.1440555774020186,48,3,11,0.001,0,1,1,1,1,15,11,4,0,0,0,0,47,20,9,7,37.2,431,0.4914481185860889,440,0.0413,2860,138.4,877,446,431,0.0491,0.6768000000000001,0.0464,0.0132,1093.0,743.0,351.0,3229.0,1951.0,1284.0,528.9392179636083,1562.620983352691,359.5625241966705,169.8606271777003,40.81978319783197,88.94696089818041,2.322880371660859,1.451800232288037,0.0,0.483933410762679,4.83933410762679,4.83933410762679,7.259001161440186,0.0,0.0,0.0,0.0,22.74487030584592,9.67866821525358,21.29307007355788,18.00232288037166,0.1076233183856502,0.0067264573991031,0.0022421524663677,0.0022421524663677,0.1053811659192825,0.0448430493273542,0.9865470852017936,0,0.4629003363850402,0.510010692055907,72.9,70.12,29.19,73.95,77.12,70.45,Alto,Alto,Alto,Bajo,Alto,Alto,75.0,10
1322,San Martín de la Vega,2025,20936,39.88,4865,0.2323748567061521,16071,0.7676251432938479,2554,0.1219908291937333,4079,0.1948318685517768,6618,11149,35477,5.52,8719,1858,1774.0,765,7629,1099,0.1440555774020186,48,3,11,0.001,0,1,1,1,1,15,11,4,0,0,0,0,47,20,9,7,37.7,431,0.4914481185860889,445,0.0418,2892,138.14,877,446,431,0.0491,0.6790999999999999,0.0463,0.0133,827.0,547.0,282.0,2454.0,1446.0,1020.0,395.0133740924723,1172.143675964845,261.2724493695071,134.696217042415,41.64596866641192,88.74665647688192,2.292701566679404,1.432938479174627,0.0,0.4776461597248758,4.776461597248758,4.776461597248758,7.164692395873137,0.0,0.0,0.0,0.0,22.44936950706916,9.552923194497517,21.25525410775698,18.00726022162782,0.1076233183856502,0.0067264573991031,0.0022421524663677,0.0022421524663677,0.1053811659192825,0.0448430493273542,0.9977578475336324,0,-0.8608677588821075,-0.6813100486756476,17.13,67.72,28.83,75.75,75.59,71.35,Muy bajo,Alto,Alto,Bajo,Alto,Alto,18.92,31
1489,Torrejón de Ardoz,2023,138197,41.33,29135,0.210822232031086,109062,0.7891777679689139,21847,0.1580859208231727,24312,0.1759227769054321,47253,15323,43806,5.46,60141,9722,2051.2,702,50494,1752,0.0346971917455539,298,11,69,0.0008,2,6,8,1,0,69,41,28,0,2,0,2,159,101,23,12,248.8,354,0.2937759336099585,3745,0.0455,14000,101.3,1205,851,354,0.0147,0.6286999999999999,0.0157,0.0051,5557.0,3756.0,1801.0,15751.0,9651.0,6100.0,402.107136913247,1139.749777491552,271.7859287828245,130.3212081304225,43.5183108171668,70.34884983031469,2.156342033473954,0.7959651801413924,1.447209418438895,0.4341628255316686,0.7236047092194476,0.0,4.992872493614188,0.0,1.447209418438895,0.0,1.447209418438895,11.50531487658922,7.308407563116421,27.09899636026831,18.00328516537986,0.3501762632197415,0.0129259694477085,0.0011750881316098,0.0,0.1868390129259694,0.1186839012925969,4.400705052878966,0,-0.790750620724894,-0.7801417154440706,15.89,38.89,31.26,51.88,41.98,59.73,Muy bajo,Medio,Bajo,Bajo,Medio,Medio,11.76,31
1489,Torrejón de Ardoz,2024,141047,41.67,29171,0.2068175856274859,111876,0.7931824143725141,22763,0.1613859210050551,25989,0.1842577296929392,47253,15323,43806,5.04,62185,9748,2216.8,785,50494,1752,0.0346971917455539,302,11,74,0.0009,2,6,8,1,0,69,41,28,0,2,0,2,159,101,23,12,253.9,320,0.2675585284280936,3736,0.0448,14000,99.26,1196,876,320,0.0149,0.6267,0.0153,0.0051,5421.0,3642.0,1777.0,15579.0,9439.0,6128.0,384.3399717824555,1104.525441873985,258.2118017398456,125.9863733365474,44.08814083248846,69.11171453487135,2.141130261544025,0.7798818833438499,1.417967060625182,0.4253901181875545,0.7089835303125909,0.0,4.891986359156877,0.0,1.417967060625182,0.0,1.417967060625182,11.27283813197019,7.160733656157167,26.48762469247839,18.00109183463668,0.3447488584474886,0.0125570776255707,0.0011415525114155,0.0,0.1815068493150685,0.115296803652968,4.264840182648402,0,-0.9663672579895844,-0.8876088609240911,11.84,37.39,28.74,49.4,40.0,59.1,Muy bajo,Medio,Bajo,Bajo,Medio,Medio,13.89,32
1489,Torrejón de Ardoz,2025,144211,41.92,29284,0.2030635665795258,114927,0.7969364334204742,23698,0.1643286573146293,26937,0.1867888025185319,47253,15323,43806,4.58,64097,9842,2645.2,878,50494,1752,0.0346971917455539,302,11,73,0.0009,2,6,8,1,0,69,41,28,0,2,0,2,159,101,23,12,259.6,304,0.254180602006689,3700,0.0442,14000,97.08,1196,892,304,0.012,0.6314,0.0152,0.0051,5839.0,3946.0,1891.0,16695.0,10130.0,6553.0,404.8928306439869,1157.678679157623,273.6268384519905,131.1273065161465,44.44667882477758,68.24722108577015,2.094153705334544,0.7627712171748341,1.386856758499698,0.4160570275499095,0.6934283792498492,0.0,4.784655816823959,0.0,1.386856758499698,0.0,1.386856758499698,11.0255112300726,7.003626630423477,25.65685003224442,18.00140072532609,0.3385650224215246,0.0123318385650224,0.0011210762331838,0.0,0.1782511210762332,0.1132286995515695,4.147982062780269,0,-0.7632158867456371,-0.7254418084092368,17.45,34.39,27.48,49.48,37.12,56.13,Muy bajo,Medio,Bajo,Bajo,Medio,Bajo,16.22,32
1527,Torrelodones,2023,25093,40.71,6189,0.2466424899374328,18904,0.7533575100625672,3651,0.1454987446698282,1918,0.0764356593472283,7550,22697,64872,2.61,10038,3539,2448.0,1081,8857,436,0.0492266004290391,62,3,19,0.0014,1,1,2,1,0,19,9,10,0,1,0,1,124,36,23,16,45.2,231,0.271764705882353,473,0.0356,3378,134.62,850,620,231,0.0832,0.6607,0.0067,0.005,1381.0,962.0,421.0,4067.0,2474.0,1605.0,550.3526880006376,1620.77073287371,383.3738492806759,167.7758737496513,40.00318814011876,141.0353485035667,2.47080859203762,1.195552544534332,3.985175148447774,0.3985175148447774,3.985175148447774,0.0,7.57183278205077,0.0,3.985175148447774,0.0,3.985175148447774,49.4161718407524,14.34663053441199,18.84987845215797,18.01299167098394,0.1,0.0048387096774193,0.0016129032258064,0.0,0.2,0.0580645161290322,0.7629032258064516,0,0.6745582780087166,0.6874217768028282,76.32,75.98,73.87,43.24,72.25,33.06,Alto,Bajo,Alto,Alto,Medio,Alto,70.59,11
1527,Torrelodones,2024,25250,41.09,6084,0.2409504950495049,19166,0.7590495049504951,3855,0.1526732673267327,1917,0.0759207920792079,7550,22697,64872,2.59,10509,3606,2768.0,1165,8857,436,0.0492266004290391,63,3,18,0.0013,1,1,2,1,0,19,9,10,0,1,0,1,124,36,23,16,45.5,228,0.2682352941176471,480,0.036,3396,134.5,850,622,228,0.0814,0.6623,0.0067,0.0049,1247.0,874.0,376.0,3614.0,2228.0,1404.0,493.8613861386139,1431.287128712871,346.1386138613861,148.9108910891089,41.61980198019802,142.8118811881188,2.495049504950495,1.188118811881188,3.96039603960396,0.3960396039603961,3.96039603960396,0.0,7.524752475247525,0.0,3.96039603960396,0.0,3.96039603960396,49.10891089108911,14.25742574257426,19.00990099009901,18.01980198019802,0.1012861736334405,0.0048231511254019,0.0016077170418006,0.0,0.1993569131832797,0.0578778135048231,0.7717041800643086,0,0.1161792459750818,0.1093196863754312,49.53,74.77,72.79,43.92,71.35,36.04,Medio,Bajo,Alto,Alto,Medio,Alto,58.33,16
