municipio,tipo de crimen,año,trimestre,num_trimestre,conteo_predicho,modelo,nivel_confianza
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Hurtos,2026,Q1,1,164.59215083403637,Gradient Boosting,Estándar
Arganda del Rey,Hurtos,2026,Q2,2,212.4297381279621,Gradient Boosting,Estándar
Arganda del Rey,Hurtos,2026,Q3,3,164.92360362168412,Gradient Boosting,Estándar
Arganda del Rey,Otros ciberdelitos,2026,Q1,1,17.91802437923629,Gradient Boosting,Estándar
Arganda del Rey,Otros ciberdelitos,2026,Q2,2,19.97459918519196,Gradient Boosting,Estándar
Arganda del Rey,Otros ciberdelitos,2026,Q3,3,15.088222020817478,Gradient Boosting,Estándar
Arganda del Rey,Resto de criminalidad convencional,2026,Q1,1,362.0911200751215,Gradient Boosting,Estándar
Arganda del Rey,Resto de criminalidad convencional,2026,Q2,2,350.7450197913188,Gradient Boosting,Estándar
Arganda del Rey,Resto de criminalidad convencional,2026,Q3,3,368.2959977129441,Gradient Boosting,Estándar
Arganda del Rey,Resto de delitos contra la libertad sexual,2026,Q1,1,4.59433106965061,Gradient Boosting,Estándar
Arganda del Rey,Resto de delitos contra la libertad sexual,2026,Q2,2,4.139805198636741,Gradient Boosting,Estándar
Arganda del Rey,Resto de delitos contra la libertad sexual,2026,Q3,3,2.680777200421621,Gradient Boosting,Estándar
Arganda del Rey,Robos con fuerza en domicilios,2026,Q1,1,11.413354698785389,Gradient Boosting,Estándar
Arganda del Rey,Robos con fuerza en domicilios,2026,Q2,2,11.277562547112092,Gradient Boosting,Estándar
Arganda del Rey,Robos con fuerza en domicilios,2026,Q3,3,9.463030362595235,Gradient Boosting,Estándar
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,23.698605216811387,Gradient Boosting,Estándar
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,22.99543477804859,Gradient Boosting,Estándar
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,19.519084619831553,Gradient Boosting,Estándar
Arganda del Rey,Robos con violencia e intimidación,2026,Q1,1,13.166836312694516,Gradient Boosting,Estándar
Arganda del Rey,Robos con violencia e intimidación,2026,Q2,2,15.065461033223492,Gradient Boosting,Estándar
Arganda del Rey,Robos con violencia e intimidación,2026,Q3,3,11.294358625162905,Gradient Boosting,Estándar
Arganda del Rey,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Sustracciones de vehículos,2026,Q1,1,8.68358380398257,Gradient Boosting,Estándar
Arganda del Rey,Sustracciones de vehículos,2026,Q2,2,8.819375955655866,Gradient Boosting,Estándar
Arganda del Rey,Sustracciones de vehículos,2026,Q3,3,9.463030362595235,Gradient Boosting,Estándar
Arganda del Rey,Tráfico de drogas,2026,Q1,1,2.680777200421621,Gradient Boosting,Estándar
Arganda del Rey,Tráfico de drogas,2026,Q2,2,2.571645333454972,Gradient Boosting,Estándar
Arganda del Rey,Tráfico de drogas,2026,Q3,3,2.1979002831726584,Gradient Boosting,Estándar
Arroyomolinos,Agresión sexual con penetración,2026,Q1,1,0.9531217926561786,Gradient Boosting,Estándar
Arroyomolinos,Agresión sexual con penetración,2026,Q2,2,1.6404621137562916,Gradient Boosting,Estándar
Arroyomolinos,Agresión sexual con penetración,2026,Q3,3,1.391523759367301,Gradient Boosting,Estándar
Arroyomolinos,Delitos contra la libertad sexual,2026,Q1,1,3.08316467096922,Gradient Boosting,Estándar
Arroyomolinos,Delitos contra la libertad sexual,2026,Q2,2,2.6735047264621072,Gradient Boosting,Estándar
Arroyomolinos,Delitos contra la libertad sexual,2026,Q3,3,2.8852742968201985,Gradient Boosting,Estándar
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,3.2949342413273115,Gradient Boosting,Estándar
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,2.946856013396205,Gradient Boosting,Estándar
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,2.6735047264621072,Gradient Boosting,Estándar
Arroyomolinos,Estafas informáticas,2026,Q1,1,101.32526047827287,Gradient Boosting,Estándar
Arroyomolinos,Estafas informáticas,2026,Q2,2,113.52397172122402,Gradient Boosting,Estándar
Arroyomolinos,Estafas informáticas,2026,Q3,3,95.21145851833224,Gradient Boosting,Estándar
Arroyomolinos,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Hurtos,2026,Q1,1,272.42453886454064,Gradient Boosting,Estándar
Arroyomolinos,Hurtos,2026,Q2,2,268.90142932339324,Gradient Boosting,Estándar
Arroyomolinos,Hurtos,2026,Q3,3,239.20889213129283,Gradient Boosting,Estándar
Arroyomolinos,Otros ciberdelitos,2026,Q1,1,19.576582655585508,Gradient Boosting,Estándar
Arroyomolinos,Otros ciberdelitos,2026,Q2,2,21.148220936047334,Gradient Boosting,Estándar
Arroyomolinos,Otros ciberdelitos,2026,Q3,3,16.752754520884974,Gradient Boosting,Estándar
Arroyomolinos,Resto de criminalidad convencional,2026,Q1,1,173.22513708337243,Gradient Boosting,Estándar
Arroyomolinos,Resto de criminalidad convencional,2026,Q2,2,172.214070670381,Gradient Boosting,Estándar
Arroyomolinos,Resto de criminalidad convencional,2026,Q3,3,176.0127929878014,Gradient Boosting,Estándar
Arroyomolinos,Resto de delitos contra la libertad sexual,2026,Q1,1,2.6735047264621072,Gradient Boosting,Estándar
Arroyomolinos,Resto de delitos contra la libertad sexual,2026,Q2,2,2.6735047264621072,Gradient Boosting,Estándar
Arroyomolinos,Resto de delitos contra la libertad sexual,2026,Q3,3,2.477224017973665,Gradient Boosting,Estándar
Arroyomolinos,Robos con fuerza en domicilios,2026,Q1,1,13.330520352078533,Gradient Boosting,Estándar
Arroyomolinos,Robos con fuerza en domicilios,2026,Q2,2,10.51502319641192,Gradient Boosting,Estándar
Arroyomolinos,Robos con fuerza en domicilios,2026,Q3,3,12.872321013075933,Gradient Boosting,Estándar
Arroyomolinos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,14.194010746397648,Gradient Boosting,Estándar
Arroyomolinos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,12.34635145897959,Gradient Boosting,Estándar
Arroyomolinos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,12.872321013075933,Gradient Boosting,Estándar
Arroyomolinos,Robos con violencia e intimidación,2026,Q1,1,2.8852742968201985,Gradient Boosting,Estándar
Arroyomolinos,Robos con violencia e intimidación,2026,Q2,2,2.537196068889092,Gradient Boosting,Estándar
Arroyomolinos,Robos con violencia e intimidación,2026,Q3,3,2.477224017973665,Gradient Boosting,Estándar
Arroyomolinos,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Sustracciones de vehículos,2026,Q1,1,12.34635145897959,Gradient Boosting,Estándar
Arroyomolinos,Sustracciones de vehículos,2026,Q2,2,12.872321013075933,Gradient Boosting,Estándar
Arroyomolinos,Sustracciones de vehículos,2026,Q3,3,12.872321013075933,Gradient Boosting,Estándar
Arroyomolinos,Tráfico de drogas,2026,Q1,1,1.5278324169403157,Gradient Boosting,Estándar
Arroyomolinos,Tráfico de drogas,2026,Q2,2,1.8339861822562604,Gradient Boosting,Estándar
Arroyomolinos,Tráfico de drogas,2026,Q3,3,1.672391043618627,Gradient Boosting,Estándar
Boadilla del Monte,Agresión sexual con penetración,2026,Q1,1,1.9409711600434152,Gradient Boosting,Estándar
Boadilla del Monte,Agresión sexual con penetración,2026,Q2,2,2.4965566062033844,Gradient Boosting,Estándar
Boadilla del Monte,Agresión sexual con penetración,2026,Q3,3,2.7458041343984534,Gradient Boosting,Estándar
Boadilla del Monte,Delitos contra la libertad sexual,2026,Q1,1,7.12401843771893,Gradient Boosting,Estándar
Boadilla del Monte,Delitos contra la libertad sexual,2026,Q2,2,5.19008747102456,Gradient Boosting,Estándar
Boadilla del Monte,Delitos contra la libertad sexual,2026,Q3,3,5.82650682196214,Gradient Boosting,Estándar
Boadilla del Monte,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,6.003805364082746,Gradient Boosting,Estándar
Boadilla del Monte,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,6.430862175197474,Gradient Boosting,Estándar
Boadilla del Monte,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,6.003805364082746,Gradient Boosting,Estándar
Boadilla del Monte,Estafas informáticas,2026,Q1,1,205.38240640310732,Gradient Boosting,Estándar
Boadilla del Monte,Estafas informáticas,2026,Q2,2,219.63343731916154,Gradient Boosting,Estándar
Boadilla del Monte,Estafas informáticas,2026,Q3,3,239.178121527617,Gradient Boosting,Estándar
Boadilla del Monte,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Hurtos,2026,Q1,1,107.99587732271996,Gradient Boosting,Estándar
Boadilla del Monte,Hurtos,2026,Q2,2,104.83705371600792,Gradient Boosting,Estándar
Boadilla del Monte,Hurtos,2026,Q3,3,104.31836786552577,Gradient Boosting,Estándar
Boadilla del Monte,Otros ciberdelitos,2026,Q1,1,25.194902276714316,Gradient Boosting,Estándar
Boadilla del Monte,Otros ciberdelitos,2026,Q2,2,25.194902276714316,Gradient Boosting,Estándar
Boadilla del Monte,Otros ciberdelitos,2026,Q3,3,21.541098580514507,Gradient Boosting,Estándar
Boadilla del Monte,Resto de criminalidad convencional,2026,Q1,1,217.78826490820052,Gradient Boosting,Estándar
Boadilla del Monte,Resto de criminalidad convencional,2026,Q2,2,217.73502708593753,Gradient Boosting,Estándar
Boadilla del Monte,Resto de criminalidad convencional,2026,Q3,3,217.73502708593753,Gradient Boosting,Estándar
Boadilla del Monte,Resto de delitos contra la libertad sexual,2026,Q1,1,5.316574650946152,Gradient Boosting,Estándar
Boadilla del Monte,Resto de delitos contra la libertad sexual,2026,Q2,2,2.768298227476903,Gradient Boosting,Estándar
Boadilla del Monte,Resto de delitos contra la libertad sexual,2026,Q3,3,3.2154361298209935,Gradient Boosting,Estándar
Boadilla del Monte,Robos con fuerza en domicilios,2026,Q1,1,28.337845178192897,Gradient Boosting,Estándar
Boadilla del Monte,Robos con fuerza en domicilios,2026,Q2,2,22.660938965150404,Gradient Boosting,Estándar
Boadilla del Monte,Robos con fuerza en domicilios,2026,Q3,3,22.87105387652737,Gradient Boosting,Estándar
Boadilla del Monte,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,28.337845178192897,Gradient Boosting,Estándar
Boadilla del Monte,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,25.685222993642622,Gradient Boosting,Estándar
Boadilla del Monte,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,24.982052554879825,Gradient Boosting,Estándar
Boadilla del Monte,Robos con violencia e intimidación,2026,Q1,1,2.773847255451545,Gradient Boosting,Estándar
Boadilla del Monte,Robos con violencia e intimidación,2026,Q2,2,2.8057761853138805,Gradient Boosting,Estándar
Boadilla del Monte,Robos con violencia e intimidación,2026,Q3,3,3.652415701942766,Gradient Boosting,Estándar
Boadilla del Monte,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Sustracciones de vehículos,2026,Q1,1,3.1779581719840166,Gradient Boosting,Estándar
Boadilla del Monte,Sustracciones de vehículos,2026,Q2,2,2.773847255451545,Gradient Boosting,Estándar
Boadilla del Monte,Sustracciones de vehículos,2026,Q3,3,3.242755757435653,Gradient Boosting,Estándar
Boadilla del Monte,Tráfico de drogas,2026,Q1,1,1.4456203787034672,Gradient Boosting,Estándar
Boadilla del Monte,Tráfico de drogas,2026,Q2,2,1.466513630084666,Gradient Boosting,Estándar
Boadilla del Monte,Tráfico de drogas,2026,Q3,3,1.4345847002223302,Gradient Boosting,Estándar
Ciempozuelos,Agresión sexual con penetración,2026,Q1,1,1.466513630084666,Gradient Boosting,Estándar
Ciempozuelos,Agresión sexual con penetración,2026,Q2,2,1.9090422301810799,Gradient Boosting,Estándar
Ciempozuelos,Agresión sexual con penetración,2026,Q3,3,2.1661149845996412,Gradient Boosting,Estándar
Ciempozuelos,Delitos contra la libertad sexual,2026,Q1,1,3.652415701942766,Gradient Boosting,Estándar
Ciempozuelos,Delitos contra la libertad sexual,2026,Q2,2,3.440646131584675,Gradient Boosting,Estándar
Ciempozuelos,Delitos contra la libertad sexual,2026,Q3,3,3.652415701942766,Gradient Boosting,Estándar
Ciempozuelos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,6.003805364082746,Gradient Boosting,Estándar
Ciempozuelos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,7.060702542919079,Gradient Boosting,Estándar
Ciempozuelos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,6.430862175197474,Gradient Boosting,Estándar
Ciempozuelos,Estafas informáticas,2026,Q1,1,60.39363155482228,Gradient Boosting,Estándar
Ciempozuelos,Estafas informáticas,2026,Q2,2,60.39363155482228,Gradient Boosting,Estándar
Ciempozuelos,Estafas informáticas,2026,Q3,3,60.39363155482228,Gradient Boosting,Estándar
Ciempozuelos,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Hurtos,2026,Q1,1,41.64393046721367,Gradient Boosting,Estándar
Ciempozuelos,Hurtos,2026,Q2,2,41.64393046721367,Gradient Boosting,Estándar
Ciempozuelos,Hurtos,2026,Q3,3,37.98330853096722,Gradient Boosting,Estándar
Ciempozuelos,Otros ciberdelitos,2026,Q1,1,15.528618709209422,Gradient Boosting,Estándar
Ciempozuelos,Otros ciberdelitos,2026,Q2,2,17.846325117960887,Gradient Boosting,Estándar
Ciempozuelos,Otros ciberdelitos,2026,Q3,3,14.81398873544417,Gradient Boosting,Estándar
Ciempozuelos,Resto de criminalidad convencional,2026,Q1,1,173.58261854398793,Gradient Boosting,Estándar
Ciempozuelos,Resto de criminalidad convencional,2026,Q2,2,176.0474973578025,Gradient Boosting,Estándar
Ciempozuelos,Resto de criminalidad convencional,2026,Q3,3,176.3702744484169,Gradient Boosting,Estándar
Ciempozuelos,Resto de delitos contra la libertad sexual,2026,Q1,1,2.9710141361621347,Gradient Boosting,Estándar
Ciempozuelos,Resto de delitos contra la libertad sexual,2026,Q2,2,3.030986187077562,Gradient Boosting,Estándar
Ciempozuelos,Resto de delitos contra la libertad sexual,2026,Q3,3,2.8057761853138805,Gradient Boosting,Estándar
Ciempozuelos,Robos con fuerza en domicilios,2026,Q1,1,5.674042735011178,Gradient Boosting,Estándar
Ciempozuelos,Robos con fuerza en domicilios,2026,Q2,2,5.19008747102456,Gradient Boosting,Estándar
Ciempozuelos,Robos con fuerza en domicilios,2026,Q3,3,6.003805364082746,Gradient Boosting,Estándar
Ciempozuelos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,8.783338157728457,Gradient Boosting,Estándar
Ciempozuelos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,8.696263422154008,Gradient Boosting,Estándar
Ciempozuelos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,8.783338157728457,Gradient Boosting,Estándar
Ciempozuelos,Robos con violencia e intimidación,2026,Q1,1,5.549279493068877,Gradient Boosting,Estándar
Ciempozuelos,Robos con violencia e intimidación,2026,Q2,2,6.003805364082746,Gradient Boosting,Estándar
Ciempozuelos,Robos con violencia e intimidación,2026,Q3,3,6.003805364082746,Gradient Boosting,Estándar
Ciempozuelos,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Sustracciones de vehículos,2026,Q1,1,5.314850712966863,Gradient Boosting,Estándar
Ciempozuelos,Sustracciones de vehículos,2026,Q2,2,5.549279493068877,Gradient Boosting,Estándar
Ciempozuelos,Sustracciones de vehículos,2026,Q3,3,6.430862175197474,Gradient Boosting,Estándar
Ciempozuelos,Tráfico de drogas,2026,Q1,1,1.9200779086622168,Gradient Boosting,Estándar
Ciempozuelos,Tráfico de drogas,2026,Q2,2,1.9409049828359604,Gradient Boosting,Estándar
Ciempozuelos,Tráfico de drogas,2026,Q3,3,2.383433582932375,Gradient Boosting,Estándar
Collado Villalba,Agresión sexual con penetración,2026,Q1,1,0.8986275799892991,Gradient Boosting,Estándar
Collado Villalba,Agresión sexual con penetración,2026,Q2,2,0.9195208313704974,Gradient Boosting,Estándar
Collado Villalba,Agresión sexual con penetración,2026,Q3,3,1.0546300735565841,Gradient Boosting,Estándar
Collado Villalba,Delitos contra la libertad sexual,2026,Q1,1,8.180016200189893,Gradient Boosting,Estándar
Collado Villalba,Delitos contra la libertad sexual,2026,Q2,2,7.087220953102119,Gradient Boosting,Estándar
Collado Villalba,Delitos contra la libertad sexual,2026,Q3,3,7.087220953102119,Gradient Boosting,Estándar
